Influencer_Id;Post_Id;Post_URL;Number_of_comments
1659624;137563560;http://www.devonrachel.com/2015/08/weekend-packing-tips-accessories.html;9
1099087;132325327;http://coseycalla.blogspot.com/2015/07/estuche-neceser-cosmeticos-lino-y-rojo.html;48
325871;140877588;http://thestripe.com/2015/08/weekend-reading-161/;-1
2419825;140510358;http://www.lacquerstyle.com/2015/08/wnac2015-august-summer-simple-abstract.html;10
927923;18102951;http://www.kylaroma.com/2013/04/watercolour-floral-iphone-case/;-1
1246125;132989723;http://mimithorisson.com/2015/07/31/reservations/;-1
973530;66153653;http://beingplum.wordpress.com/2013/08/08/on-being-plum/;-1
904683;136496288;http://dineanddish.net/2015/08/sharing-by-the-shore-bloggers-retreat-traverse-city-michigan/;30
1051110;141216925;http://www.theprettyblog.com/wedding/pretty-blog-nominated-for-best-blog-in-the-world/;-1
1546296;136651906;http://www.unodedos.com/recetario-de-cocina/mermelada-de-mirabeles-receta-gallega/;-1
1157932;131697077;http://www.lasrecetasdemj.com/2015/07/tacos-de-costillas-de-cerdo-en-adobo.html;5
951549;136004581;http://www.cocorrina.com/2015/08/what-i-wore-marie-hell.html;18
1774981;137752921;http://www.amyvalentine.co.uk/2015/08/im-architect-of-my-own-disaster.html;17
897195;140962547;http://www.followthepinkfox.com/2015/08/beauty-review-shiseido-full-lash-volume.html;7
935860;131416806;http://summerkellsey.blogspot.com/2015/07/diy-planner-clips-stencils.html;0
1057341;138647942;http://chiakicreates.com/2015/08/16/lately-according-to-my-phone-sweden-edition/;-1
2498312;117283257;https://toluogunlesi.wordpress.com/2014/07/21/major-arrests-and-killings-of-boko-haram-leaders-by-nigerias-military/;3
325835;140877556;http://www.fashioninflux.co.uk/2015/08/10-blog-posts-for-lazy-blogging-days.html;0
2359902;140115257;http://adventuresofacouponista.com/save-50-on-huggies-diapers-wipes-stock-up/;-1
1537769;140018567;http://www.petalstopicots.com/2014/01/heart-granny-square-crochet-pattern/#comment-278865;-1
779065;140913557;http://vipblog.sundaymore.com/anchorlai/?p=13197;-1
13244;139966485;http://wishwishwish.net/2015/08/the-lanes/;-1
326055;54045125;http://www.matchbookmag.com/daily/462-vera-bradley-s-laser-cut-collection;1
878654;140033629;http://kellehampton.com/2015/08/a-back-to-school-party.html;17
764959;127292219;http://www.hello-october.com/2015/07/the-sunday-post-franco-manca-food-coma.html;50
782382;133839778;http://www.polyvore.com/clothing_wishlist/set?id=171100641;5
1643679;139576476;http://www.adriannetrends.com/2015/08/summer-lookbook-2.html;-1
750623;113910252;https://pamelamartinduarte.wordpress.com/2015/05/16/2015-home-designs-by-gabag-co/;-1
883476;10982338;http://bridedeforce.blogspot.com/2012/12/hen-party-old-school-badges.html;2
24201;139932572;http://www.girlalamode.co.uk/leaning-brown/;3
32985;136486512;http://thefashiontwice.com/2015/08/07/look-da-aperitivo-in-spiaggia/;-1
904723;133860819;http://www.number-2-pencil.com/2015/08/01/13-easy-slow-cooker-recipes-to-make-for-dinner/;1
911402;140976870;http://aisleperfect.com/2015/08/blue-and-ivory-wedding-at-grosvenor-house-london.html;1
1055173;103513713;http://fashionlandscape.blogandthecity.net/outfit-this-is-normcore/;-1
2364590;140152807;http://www.phillymag.com/be-well-philly/2015/08/18/healthy-lunch-sandwiches/;0
1754614;139618092;http://likepunkneverhappened.blogspot.com/2015/08/august-14-27-1985.html;0
938185;139491082;http://www.bonjourdarling.com/2015/08/la-recette-de-mamie-tomates-farcies.html;3
1051718;141266364;http://www.stylefiestadiaries.com/2015/08/in-search-for-perfect-compact.html;0
929241;140946819;http://www.allthingsthrifty.com/2015/08/rental-decorating-refresh-ideas.html;5
925717;139488232;http://www.rightonthenail.com/2015/08/right-on-nail-sinfulcolors-summer-2015_17.html;0
744249;140007960;http://www.nicolettemason.com/2015/08/70s-inspired-plus-size-fashion.html;6
1391283;137150229;http://myidealhome.vintageblackboard.com/post/126033710409;-1
942338;132481402;http://mamawatters.blogspot.com/2015/07/motherhood-as-family-of-five.html;13
1880175;70121591;http://noodlerella.blogspot.com/2014/11/pictures-from-my-life-fav-photos-from.html;2
1963017;140055833;http://jeanetteshealthyliving.com/2015/08/slow-cooker-cincinnati-chili.html;8
326000;137263201;http://cococozy.com/2015/08/heavenly-office-design-lulu-frost-studio.html;-1
326371;64040015;http://www.lucylaucht.com/2011/08/notes-on-week.html;-1
326083;140888824;http://katewaterhouse.com/the-new-makeup-kits-that-im-loving-and-theyre-so-easy-to-use/;0
19488;139891197;http://www.theteacherdiva.com/2015/08/grey-popover-tunic.html;7
1453518;137431461;http://www.andyheart.com/2015/08/knotted.html;7
929279;140947297;http://theletteredcottage.net/favorite-wallpapers/;13
751748;140872230;http://www.it-girl.es/monday-news/;17
45846;141158563;http://www.pursesandi.net/istanbul-dove-dormire-e-cose-da-vedere-day-1;-1
1275271;139913595;http://picklebums.com/2015/08/20/5-reasons-i-should-get-up-early-and-10-reasons-why-i-wont/;11
747387;141104326;http://www.travelfashiontips.com/2015/08/idee-per-larredamento-del-bagno.html;1
1714823;137577938;http://www.styleandblog.com/2015/08/afternoon-by-river.html;1
2363913;103247552;http://play-trains.com/pink-train-sets-toy-trains-and-gifts-for-kids/;-1
902941;140969121;http://www.rageagainsttheminivan.com/2015/08/what-i-want-you-to-know-about-letting.html;-1
1383980;125986840;http://thesimpleveganista.blogspot.com/2015/07/garden-salad-lettuce-wraps.html;-1
2364255;133197030;http://www.bebizzy.com/2015/07/28/windows10-twitter-stream/;-1
948465;132574363;http://www.nicolettemason.com/2015/07/style-made-in-la-plus-size-minimalism.html;4
2120849;139806314;http://www.ruralmom.com/2015/08/back-to-school-seattles-best-coffee.html;371
1453522;137351340;http://fashion.makeupandbeauty.com/brussels-belgium/;-1
1833358;102838325;http://www.jasminedowling.com/2015/03/pom-pom.html;-1
742723;140006443;http://www.foodandnewyorkcity.com/2015/08/peach-blueberry-vodka-cocktail.html;-1
1918982;139777546;http://k3chocolate.blogspot.com/2015/08/my-night-time-routine.html;0
1592725;130927348;http://fajar-pkp.blogspot.com/2015/07/download-lagu-ost-cinta-di-musim-cherry.html;15
925184;140943910;http://sonailicious.com/opi-venice/;-1
1014147;139830498;http://www.seobook.com/virtual-real-estate-virtually-disappears;0
878247;140951482;http://ISPYDIY.com/i-spy-diy-apartment-tour/;27
911416;140755601;http://www.blackbeautybag.com/2015/08/nyango-design-in-paris.html;1
1755309;137594458;http://www.alodita.com/2015/08/unborn-heart-fetal-doppler-review.html;4
931638;140948267;http://homemakinghacks.com/2015/08/mystery-hair-products.html;24
1053510;141234695;http://homemakinghacks.com/2015/08/desserts-snacks-using-apples.html;3
2359682;140114119;http://www.leeabbamonte.com/north-america/edmonton-a-city-on-the-rise.html;7
1731996;139384405;http://myblessedlife.net/2015/08/one-year-crossfit-iversary-plus-32-week-pregnancy-update.html;3
9463;132352613;http://www.studded-hearts.com/2015/07/gigi-hadid-by-tyrone-lebon-for-topshop-fall-winter-2015-16/;9
959813;139576882;https://amilasblog.wordpress.com/2015/08/20/sisterhood-of-the-world-bloggers-award/;2
748103;141025319;http://www.ihateblonde.com/blog//dark-paradise;0
2358095;140076161;https://livelearnloverun.wordpress.com/2015/08/21/would-you-rather-running-style-edition/;-1
1447874;139439744;http://www.ladyandtheblog.com/2015/08/17/what-makes-you-feel-beautiful-enter-to-win-a-free-bali-bra-balibeautiful/;8
941650;141001162;http://www.thelingerieaddict.com/2015/08/edge-obeyond-aw-2015.html;-1
325962;138444798;http://www.libertylondongirl.com/2015/08/17/sunday-in-the-english-countryside-2/;5
1354338;140006993;https://organizingchaosandothermisadventures.wordpress.com/2015/08/21/a-little-ball-of-fluff/;3
19438;139797551;http://beckermanbiteplate.blogspot.com/2015/08/sam-mickey-tweety.html;14
937768;140999274;http://www.positivelysplendid.com/2015/08/teacher-gift-supply-tote.html;-1
903311;141207121;http://jennsrandomscraps.blogspot.com/2015/08/week-in-life-its-friday.html;2
748900;139053217;http://www.seaofshoes.com/sea_of_shoes/2015/08/turquoise-and-petticoats.html;0
47201;137492662;http://thespicystiletto.com/in-the-open/;3
1806254;139744222;http://kutchetcouture.com/2015/08/1day1post-caulfield-south-residence-melbourne-au/;0
2279098;140080068;http://www.floridasportsman.com/2015/08/20/10000-islands-weekend-fishing-4cast/;8
325078;126474886;http://www.studded-hearts.com/2015/06/the-perfect-leather-lace-up-sandals/;5
47165;137067373;http://maritsa.co/2015/08/11/nerdesin/;1
930264;130872093;http://www.iconjane.com/2015/07/bugun-ne-giydim-yaz-gunu.html;0
1776093;139747310;http://www.forallthingslovely.com/2015/08/insta-lately-meganrunionmcr.html;3
751098;138023547;http://q2hans.blogspot.com/2015/08/arpege.html;0
1073317;141282730;http://www.prioridadedemae.com/2015/08/decoracao-quarto-montessoriano.html;10
904774;140067269;http://www.willcookforsmiles.com/2015/08/best-cookbooks-from-food-bloggers-my-book-giveaway.html;-1
1992400;131115020;http://watch-salon.blogspot.com/2015/07/munchen-ein-sommer-der-feministischen.html;-1
1450114;139929587;http://www.momdoesreviews.com/2015/08/20/win-25-walmart-gc-50-of-wild-oats-products-us-ends-827/;155
1279922;139338378;http://lola-sparks.blogspot.com/2015/08/das-kleine-schwarze-mal-anders.html;-1
47247;140889614;http://lizzyvanderligt.com/hotspot-bar-spek/;-1
1430440;134248706;http://wideeyedlegless.com/2015/08/mood-01/;2
1454014;137433193;http://fourfeetnine.com/2015/08/09/could-i-have-a-high-needs-baby/;5
1055797;141241733;http://hometoheather.com/2015/08/kindergarten-blues/;4
47208;139981195;http://www.amyvalentine.co.uk/2015/08/dont-look-back.html;19
45702;140870440;http://www.stellawantstodie.net/2015/08/white-white.html;5
927694;140990419;http://www.blog.birdsparty.com/2015/08/raspberry-yogurt-layered-ombre-popsicle-recipe.html;1
2213368;67883270;http://leighalexander.net/are-you-sure/;-1
881374;140937305;http://www.thecountrychiccottage.net/2015/08/make-a-crate-footstool.html;2
1724783;103843897;http://www.outfitideas.es/outfit-isamarmur-3/;-1
1037564;141245583;http://beaute-blog.blogspot.com/2015/08/baume-du-sourire-de-couvent-des-minimes.html;6
1091099;139119851;http://blog.canalwalk.co.za/2015/08/18/dancerlympics-inspired-style/;153
880696;140039812;http://beautylifemichelle.com/special-event-makeup-tutorial/;0
2363267;140141991;http://www.kcedventures.com/blog/diy-first-aid-kit-what-to-include-with-free-printable-list;0
941164;131417678;http://patrulhafeminina.blogspot.com/2015/07/resenha-da-saga-selecao.html;-1
1767601;140060921;http://www.cooksmarts.com/cs-blog/2015/08/weekly-meal-plan-menu-week-of-082415/;-1
1451834;139456395;http://www.asparkleofgenius.com/2015/08/five-painless-ways-to-dramatically-improve-your-looks.html;-1
1099100;139970706;http://so-sew-easy.com/getting-started-in-paper-piecing-quilts/;-1
876100;13011646;http://www.amarixe.com/2013/05/dior-shimmer-powder-in-amber-diamond.html;40
742567;140899552;http://www.suburbanfauxpas.com/2015/08/gingham-skirt.html;14
29;140866389;http://www.lovemaegan.com/2015/08/fashion-art-marc-quinns-eye-on-fashion.html;0
1126914;139135981;http://notwithoutsalt.com/chicken-braised-in-milk/;-1
878209;140931648;http://alldayidreamaboutfood.com/2015/08/low-carb-chocolate-cherry-granola-bars.html;17
2359068;140102049;http://www.retropottery.net/2015/08/br-denmark-amazonas-coffee-set.html;0
2385327;129046271;http://www.fusarofitness.com/my-top-10-summer-essentials-for-healthy-living/;-1
1438262;139428776;https://blog.shareaholic.com/get-retweeted-to-100k-shareaholics-by-sharing-your-custom-share-button-designs/;2
917548;140980797;http://blog.modafabrics.com/2015/08/down-under/;17
1171770;129800188;http://www.redcarpetlovers.com.br/2015/07/17/meio-preso/;-1
2366509;135238098;http://theambitionista.com/essential-tips-for-nailing-your-interview/;-1
1101304;139422608;http://www.nsmbl.nl/de-beste-local-tips-voor-je-volgende-citytrip-naar-antwerpen/;-1
1556816;130508352;https://koreanvitamin.wordpress.com/2015/07/22/i-bought-books-%ec%b1%85%ec%9d%84-%ec%83%80%ec%96%b4%ec%9a%94/;-1
966199;36044924;http://prettylittlelass.blogspot.com/2013/04/loccitane-en-provence-opening.html;3
2363605;107578934;http://www.felicityhart.com/index.php/2015/03/roses-are-red-collection-at-scarlett-jo/;1
1815524;137752946;http://www.veronikagi.com/veronikagi-instagram/;-1
2373370;140454026;http://totallythebomb.com/33-slow-cooker-dessert-recipes;-1
1449927;139984413;http://shrinkingjeans.net/2015/08/back-to-school-slow-cooker-recipes/;0
325693;140877211;http://mckennableu.com/2015/08/colorblock-dress.html;4
1054871;132501751;http://dearaligrace.com/2015/07/29/being-a-morning-person/;-1
1547252;139527932;http://www.tofugu.com/2015/08/19/jet-program-survival-resources/;1
2377718;140445095;http://www.diary-of-ange.com/bobbi-brown-haul-review/;0
325892;139468861;http://whatiwore.tumblr.com/post/127134742800;-1
748979;139991282;http://www.styleandglaze.com/2015/08/office-day-forevernewstyle.html;3
2372565;140444098;http://www.niarg.com/2015/08/14/who-is-longbark/;-1
2362625;140135632;http://mommysmemorandum.com/3-signs-gutter-replacement/#comment-269856;1
1821708;141138578;http://education.penelopetrunk.com/2015/08/23/i-have-been-to-linkedin-and-i-see-the-future/;15
743312;140900620;http://www.forallthingslovely.com/2015/08/saddle-up.html;15
1610001;119131863;http://www.estilaestilo.cl/2015/06/el-estilo-del-abrigo-largo/;-1
2384046;136173314;http://www.firefly-path.net/?p=3553;0
324513;139936294;http://www.kellimurray.com/2015/08/21/rais-case-giveaway/;117
941967;141001371;http://orgjunkie.com/2015/08/menu-plan-monday-aug-2415.html;4
2054309;78531339;http://thataljundiah.blogspot.com/2014/12/kate-spade-stationery-and-gift-launch.html;-1
1535520;141129333;http://wane.com/2015/08/24/weakening-tropical-depression-danny-crosses-into-caribbean/;0
999003;131061301;http://travelwritedraw.blogspot.com/2015/07/not-end-just-beginning.html;14
783235;138041304;http://fashionmonger.net/2015/08/magic-about-the-sea.html;4
2039686;139778169;http://www.mamavation.com/2015/08/dangerous-disposables-toxic-dinnerware-that-destroys-the-world.html;-1
2361944;115809957;http://pattimurphydesigns.com/uncategorized/weekend-links-4;0
1120397;121870013;https://twinzytoys.wordpress.com/2015/06/15/celebrating-more-than-1000-likes/;-1
1446388;139977466;http://www.thisisess.com/2015/08/if-jumpsuits-were-poetry.html;32
1167248;139125240;http://www.steadymom.com/2015/08/close-in-age.html;-1
2088377;131143637;http://www.nilerturk.net/beauty-oral-b-ipana/;0
22120;140894945;http://raspberry-rouge.com/2015/08/23/fashion-blogger-maxi-dress/;14
876779;140928948;http://mckennableu.com/2015/08/colorblock-dress.html;4
1438481;139431109;http://styledavenue.com/color-crush/;2
945343;139493116;http://www.vintageandchicblog.com/2015/08/el-encanto-decadente-de-una-casa-antigua-en-somerset-%c2%b7.html;1
47031;130152333;http://ninistyle.net/2015/07/14/sage-is-1/;-1
902904;110567983;http://mommyslittlesunshine.blogspot.com/2015/04/big-girl-room.html;1
927487;140945567;http://www.journelles.de/jourlook-dress-up-mit-philosophy-di-lorenzo-serafini/;16
927430;141274048;http://www.melskitchencafe.com/lets-talk-school-lunch-solutions-part-2/;-1
1454651;139993704;http://www.ilovememphisblog.com/2015/08/50-things-to-do-in-memphis-this-fall/;-1
1360189;140434261;http://www.johnchow.com/37-elements-of-effective-user-engagement-25-portfolio/;-1
1452488;141318635;http://blackamericaweb.com/2015/08/25/judge-withdraws-all-arrest-warrants-before-2015-in-ferguson/;-1
1588599;139542953;http://www.onlinechristiansongs.com/2015/08/watch-this-adorable-twins-make-up-and.html;0
1753901;138319973;http://www.theitmom.com/a-new-journey-with-schick-razors/;-1
754148;140889719;http://www.suburbanfauxpas.com/2015/08/gingham-skirt.html;14
810899;128048970;http://www.travelista73.com/2015/07/under-grecian-sun-mykonos.html;0
887764;140051556;http://brigadeirochoc.blogspot.com/2015/08/i-love-mr-mittens-i-really-do.html;1
779482;140071740;http://www.lizlizo.com/fashion/raw-hemming-it-with-marques-almeida/;13
884846;140943202;http://estefaniapersonalshopper.blogspot.com/2015/08/un-detalle-cada-dia-c2t_23.html;1
982702;140284151;http://designdreamsbyanne.blogspot.com/2015/08/stylish-cat-bed-from-crate.html;18
1454115;139446960;http://zsazsabellagio.blogspot.com/2015/08/tres-chic.html;0
23195;140873300;http://www.kittehscupcakes.nl/15-leuke-sweaters-onder-20/;-1
893166;140959505;http://www.amy-stone.com/2015/08/nantucket-in-july-2015.html;2
1276909;140413685;http://youngadventuress.com/2015/08/road-trip-new-zealand-south-island.html;-1
878438;140931831;http://www.heynataliejean.com/2015/08/in-nola.html;15
19462;140871860;http://www.brightontheday.com/25101/coral-stripe-linen-blend-top;5
935572;138867326;http://www.hauteinhabit.com/naturally-prorsum/;2
32736;139978679;http://www.sweetiepiepumpkinnoodle.com/2015/08/10-items-under-50.html;1
2438086;131794783;http://www.bigcitydreamer.com/2015/06/vegan-app-and-salad-love.html;0
2373340;121280199;http://ramonamichelle.blogspot.com/2015/06/7-months-old.html;0
908313;10850558;http://valerie-lacherie.blogspot.com/2013/03/blog-post.html;-1
1451605;133023152;http://fourpins.com/style/the-hierarchy-to-dressing-on-wall-street-buisness-insider/;2
957834;140889622;http://fullerfigurefullerbust.com/2015/08/24/day-to-night/;-1
1018665;141161057;http://fashionindahat.com/turtle-neck/;1
935398;140949027;http://anightowlblog.com/2015/08/easy-cucumber-salad.html/;9
1455864;139995530;http://www.crochetconcupiscence.com/2015/08/lisas-crochet-contribution-to-mandalas-for-marinke/;-1
1051705;140392164;http://www.giasaysthat.com/2015/08/how-to-fix-your-hair-after-a-workout.html;0
929551;140780795;http://www.monroemisfitmakeup.com/2015/08/lightened-up-colourpop-for-summer.html;-1
2357010;138111128;http://cakejournal.com/tutorials/make-buttercream-shells-cake/;4
746607;125294587;http://www.eatdrinkchic.com/post.cfm/roksanda-resort-2016;-1
1048854;141204335;http://fullerfigurefullerbust.com/2015/08/24/day-to-night/;-1
1488781;126835133;http://barelysupermommy.com/2015/07/05/expectation/;-1
743768;141268126;http://www.twotwentyone.net/2015/08/two-twenty-one-talk-008-not-just-a-housewife/;3
1054904;139495061;http://rushourfashion.com/2015/08/3-dollar-store-makeup-brush-cleaners-diy.html;-1
1814287;127461014;http://www.slovenia.info/en/Shopping/Central-Market.htm?lng=2&trgovina=262;-1
1450756;138998932;http://blog.indiahicks.com/domino-for-ralph-lauren-kids/;-1
2357450;140097817;http://theinteriorsaddict.com/bling-meets-bohemian-at-sydneys-newest-homewares-store;-1
942432;140953023;http://makingitlovely.com/2015/08/24/making-it-yours-13b-mockelby-dining-table/;6
1899363;139765718;http://www.craftymorning.com/colorful-cardboard-mermaid-sock-tails/;-1
922495;140769718;http://foxslane.blogspot.com/2015/08/fabulous-florence-advertisements.html;12
1372304;139200197;http://everythinggl.com/entertainment-news-snoop-doggs-son-cordell-broadus-quits-ucla-football-to-pursue-acting/;0
764209;138598521;http://www.zoemacaron.fr/10-choses-que-vous-ne-savez-pas-sur-moi-1/;95
1667987;139579370;http://acadianasthriftymom.com/2015/08/13/sandisk-and-best-buy-are-changing-your-back-to-school-memory-sandisk/;12
1450863;139452738;http://unskinnyboppy.com/2015/08/welcome-to-the-world-baby-girl/;37
938214;140262484;http://michele1218.blogspot.com/2015/08/palms-anyone.html;0
1592988;138568904;http://www.racingandsavingmama.com/2015/08/17/losing-myself-in-my-run/;-1
938635;139402153;http://talesofendearment.com/what-are-your-legs-wearing/;-1
1128161;139136157;http://notjessfashion.com/regent-palms/;113
1084948;132264690;http://www.danamadeit.com/2015/07/skirt-with-a-lining-happy-home.html;-1
1319837;129569199;http://mylittlethings.com/2015/07/feliz-verano-happy-summer.html;4
1032707;140030013;http://makeupbyhina.com/pr-bobbi-brown-launches-telluride-collection-august-2015/;2
2357292;121061228;http://www.mytraderjoeslist.com/2015/06/healthy-tacos-by-mary-shirley.html;0
1053359;140326486;http://www.thebalancedblonde.com/2015/08/21/tbv-babe-the-week-the-inspirational-heart-throb-maddy-moon/;-1
2371352;133536885;http://www.bonvoyageurs.com/2015/07/12/best-travel-destinations/;20
1026819;141184778;http://chriskresser.com/recipe-greek-feta-cheese-and-hot-pepper-dip-tyrokafteri/;-1
2469811;113098234;http://thetexasbohemian.blogspot.com/2014/11/texas-teas-good-kind.html;0
757854;136492987;http://mr-briansee.blogspot.com/2015/08/quick-update-life-in-taiwan.html;0
2362469;140132480;http://ivanarosario.es/peonies/;-1
325812;53575067;http://anastasia-duck.blogspot.com/2013/05/stockholm-diaries.html;-1
1352011;54575263;http://www.samuelnapoli.com/2014/11/vfno-goiania.html;-1
1454630;139467931;http://www.honeykennedy.com/2015/08/shop-visit-cord/;-1
2357023;131562122;http://anneauchocolat.dk/2015/07/21/ispinde-med-hindbaer-og-dulcey-chokolade/;-1
1082739;137077233;http://www.thesitsgirls.com/community/august-8th-sharefest/;-1
1403076;139214224;http://homensdacasa.net/galeria-do-leitor-agosto2015/#comment-7730;10
904540;140970039;http://www.theraeviewer.com/2015/08/vlog-casual-look-at-august-juicing.html;6
996594;141157467;http://www.pattyaratablog.com/2015/08/6-formas-de-acelerar-tu-metabolismo.html;0
2279275;140080153;http://blog.folksy.com/2015/08/18/everything-you-need-to-know-about-postage-for-your-online-shop;-1
1549062;134977790;http://www.writeintoprint.com/2015/08/editors-choice-lisa-souza-beauty-and.html;0
1652085;139575274;http://www.acordabonita.com/2015/08/desodorante-comprimido-menos-impacto-ambiental-o-mesmo-resultado-para-voce-entenda/;6
2357834;135813140;http://ejbutik.blogspot.com/2015/08/summer-in-city.html;0
1049276;141112099;http://notyourstandard.com/autumn-aromas/;2
19517;128834122;http://www.modernlegacy.com.au/2015/07/instinctual-all-black-outfit-culottes-resort.html;14
1061938;141275166;http://www.emilybites.com/2015/08/raspberry-chipotle-bbq-sauce-with-pork-tenderloin.html;-1
749792;139992515;http://metroman.com/fast-forward-to-fall/;1
47643;15525336;http://www.thebespokedudes.com/2014/05/dude-reviewed-sartoria-solito.html;-1
2363962;140111892;http://www.modernlegacy.com.au/2015/08/how-to-work-khaki-street-style-bassike.html;17
753040;127289011;http://www.honeywerehome.com/2015/07/bikini-contest-prep-last-2-weeks-out.html;19
749215;138093377;http://www.thenester.com/2015/08/bathroom-makeover-update-the-messy-truth.html;42
1030858;141099532;http://ny.racked.com/2015/8/24/9201089/rafael-nadal-macys-nyc;-1
1936037;139780993;http://www.realasianbeauty.com/2015/08/the-cetaphil-experience-at-farm-in-san.html;14
1457432;139472124;https://www.babygizmo.com/clean-dishwasher-3-easy-steps/;-1
748112;139988380;http://nadiaesra.blogspot.com/2015/08/spring-dress-autumn-weather.html;-1
762137;140003141;http://www.todaycamille.com/2015/08/the-little-white-dress.html;-1
913791;33348719;http://bybande.blogspot.com/2012/01/so-cloche.html;2
2357383;140096828;http://trendenser.se/2015/august/formex-hosten-2015-trendrestaurangen-nordic-essence.html;-1
1011550;16960019;http://www.alexthere.blogspot.com/2014/02/photography-inspiration-paul-schmidt.html;1
18319;140868408;http://mermaidens.blogspot.com/2015/08/buttermint.html;18
962436;115213755;http://seaofgirasoles.blogspot.com/2015/05/restaurant-design-muy-mio-barcelona.html;0
326185;139988492;http://www.paledivision.com/2015/08/eating-in-beijing.html;6
324630;131346465;http://blog.dolldelight.com/2015/07/ethereal-grace.html;1
2376133;140467805;http://lifeandstyle.alexandalexa.com/five-things-love-right-now-boys/;-1
748187;139947208;http://www.mellowmayo.com/2015/08/21/celestial-eye/;0
2372714;140444975;http://scoutthecity.com/2015/08/get-to-know-us/;9
747532;140907700;http://aniab.net/2015/08/24/hillberg-berk-sparkle/;4
767116;140913114;http://happyinteriorblog.com/2015/08/hotel-tip-praktik-metropol-in-madrid-spain.html;5
1051126;132242734;http://www.unabodaoriginal.es/blog/luna-miel/luna-de-miel-en-positano;-1
1909089;139766496;http://katemiddletons.com/post/127097267532;-1
909525;140975060;http://www.arroin80.com/2015/08/favoritos-julio.html;-1
1391800;141147310;http://www.5minutesformom.com/108057/how-do-selfies-affect-your-childs-self-worth/;-1
931396;141240039;http://maureencracknellhandmade.blogspot.com/2015/08/a-fabric-giveaway_21.html;581
32744;17886035;http://adore-vintage.blogspot.com/2014/05/mixing-prints-and-neutral-colors-that.html;2
2486235;131956372;http://sabrinaputri.nl/l-i-f-e-s-t-y-l-e/weekly-picture-diary-11/;3
1672960;139380998;http://internetaula.ning.com/xn/detail/2016246:Video:417975?xg_source=activity;-1
2362420;138134617;http://first-time-mommy.com/blog/2015/08/now-available-in-the-us-conceive-plus-fertility-lubricant-tryingtoconceive/;-1
324576;138006917;http://sudarsobros.blogspot.com/2015/08/boys-over-flowers.html;4
1542145;139734623;http://garyhartblog.com/2015/08/20/the-dark-night/;8
1054950;137998364;http://paulinaspassions.com/nail-the-mail-nail-polish-subscription-box/;15
748294;140894366;http://annawii.blogg.se/2015/august/good-morning-spain-2.html;-1
1324453;141266845;http://www.noholita.fr/noholitashop-de-margaux-lonnberg-a-make-my-lemonade-ces-blogueuses-qui-ont-lance-une-collection/;-1
754143;140068098;http://www.myamethyst-shea.com/2015/08/fashion-diary-be-like-cool-kids.html;-1
751768;119029567;http://www.wanderlife.tv/wanderlife-bali-video-2015/;0
1616413;139561830;http://www.sugarfreemom.com/recipes/sugar-free-low-carb-cannoli-mug-cake-for-two/;8
1091178;139129947;http://www.cookrepublic.com/recipe-archive/bombay-potatoes/;7
22026;141298090;http://fake-leather.com/back-to-backless/;4
2382262;140451486;http://www.honeywerehome.com/2015/08/weekend-steals-deals-getting-ready-for.html;4
324658;130159834;http://simplydapper.com/2015/07/20/project-day-1-diary/;-1
46928;140877664;http://www.chapterfriday.com/2015/08/monday-morning-meeting-breakfast-club/;6
751260;140887631;http://www.zoelondon.me/2015/08/a-little-note.html;34
1470656;54949160;http://hippiefruit.blogspot.com/2012/07/sunday-poka-dot.html;11
325105;140887894;http://www.mlovesmblog.com/2015/08/how-to-wear-pink-in-fall.html;14
1672682;132647836;http://www.der-beauty-blog.de/2015/07/25/beni-durrer-helena/;-1
915426;24698320;http://jenniferweiner.blogspot.com/2011/10/number-one-hands-down-question-writers.html;-1
1022198;65801467;http://www.spelldesigns.com/lookbook/foundling/;-1
2052545;122331058;http://sandianerd.blogspot.com/2015/06/frannerds-berlin-guide-modulor.html;9
748307;138733344;http://alicepoint.com/2015/08/shades-of-blue-in-madrid.html;14
1187633;64273872;http://paintmeinthelandscape.blogspot.com/2012/10/fall-wishlist.html;8
1022240;82767648;http://shoerazzi.com/jimmy-choo-visby-metallic-gold-textured-leather-crisscross-sandal/;-1
1827873;56508747;http://www.glampaula.pl/2013/11/zakupy-40-rossmann.html;-1
746690;140915771;http://www.styldrv.com/2015/08/mend-it-with-pantene.html;0
2368115;140170312;http://fashion-landscape.com/outfit-dorothee-schumacher-x-fashion-landscape/;5
2378208;126790603;http://flourishing-health.blogspot.com/2015/07/fluffy-teff-flour-pancakes-gluten-free.html;0
1492538;139513300;http://glutenfreerecipebox.com/flourless-gluten-free-almond-macaroons/;0
1632891;139570603;http://www.blogcoisasquegosto.com.br/2015/08/maquiagem-e-penteado-profissional.html;-1
1486210;139501286;http://livelifegorgeous.nl/2015/08/yves-saint-laurent-couture-palette-3-afrique/;-1
1633280;135135353;http://www.winniethetzu.com/post/125783660149;-1
1065750;137707310;http://martidamainstyle.com/blanco-y-negro-mix/;3
1350498;137288687;http://blogdamayaracris.blogspot.com/2015/08/tutorial-maquiagem-usando-paletta.html;-1
2054936;139796567;http://www.mundofamacorea.net/2015/08/los-10-helados-mas-extranos-de-japon.html;3
1718794;139592286;http://iamafoodblog.com/friday-finds-8-14-15/;10
1056517;141243184;http://mynameisyeh.com/mynameisyeh/2015/8/corn-two-ways-maple-bacon-polenta-mexican-corn-salad;22
1463871;139486352;http://monikahibbs.com/joss-main-curation/;4
